order_id,platform,slug,b_name,vb_name,order_date,transaction_type,payout_id,payout_date,net_payout,lost_sale
3dffb520-fdc7-48b5-ac26-8c6380b29876,Doordash,sandbox_24837262_dd,Quaint Quinoa Quarters,CulinaCraft,2024-01-27,ERROR_CHARGE_INACCURATE,360177936,2024-02-01,-18.31,0.0
3e09130d-ec02-3001-a167-03462b396206,Doordash,sandbox_24741475_dd,Posh Pantry Pavilion,CulinaCraft,2024-02-02,DELIVERY,361665767,2024-02-08,36.98,0.0
3e09130d-ec02-3001-a167-03462b396206,Doordash,sandbox_24741475_dd,Posh Pantry Pavilion,CulinaCraft,2024-02-02,ERROR_CHARGE_INACCURATE,361665767,2024-02-08,-14.38,0.0
3e123400-f315-4504-801f-60bc46f5c9df,Doordash,sandbox_25607001_dd,Enchanted Eats Emporium,CulinaCraft,2024-01-24,ADJUSTMENT,359936111,2024-02-01,15.19,0.0
3e123400-f315-4504-801f-60bc46f5c9df,Doordash,sandbox_25607001_dd,Enchanted Eats Emporium,CulinaCraft,2024-01-24,DELIVERY,359936111,2024-02-01,11.17,0.0
3e123400-f315-4504-801f-60bc46f5c9df,Doordash,sandbox_25607001_dd,Enchanted Eats Emporium,CulinaCraft,2024-01-24,ERROR_CHARGE_INACCURATE,359936111,2024-02-01,-15.19,0.0
3e2d6a55-44e9-3001-9428-d834bcc6d939,Doordash,sandbox_25072244_dd,Sizzle & Serenade,BiteBoulevard,2024-01-24,DELIVERY,360046715,2024-02-01,40.71,0.0
3e2d6a55-44e9-3001-9428-d834bcc6d939,Doordash,sandbox_25072244_dd,Sizzle & Serenade,BiteBoulevard,2024-01-24,ERROR_CHARGE_INACCURATE,360046715,2024-02-01,-2.77,0.0
3e34c92f-8c4e-40a6-9a6e-8a2d8bc49d4a,Doordash,sandbox_23756053_dd,Delectable Delights Den,SavorStreet Soothe Supper Sanctuary,2024-01-15,ADJUSTMENT,358409047,2024-01-25,11.77,0.0
3e34c92f-8c4e-40a6-9a6e-8a2d8bc49d4a,Doordash,sandbox_23756053_dd,Delectable Delights Den,SavorStreet Soothe Supper Sanctuary,2024-01-15,DELIVERY,358409047,2024-01-25,15.42,0.0
3e34c92f-8c4e-40a6-9a6e-8a2d8bc49d4a,Doordash,sandbox_23756053_dd,Delectable Delights Den,SavorStreet Soothe Supper Sanctuary,2024-01-15,ERROR_CHARGE_INACCURATE,358409047,2024-01-25,-11.77,0.0
3e3d6405-7b31-4085-960d-e77bf29b8cd8,Doordash,sandbox_937750_dd,Culinary Cloud Cove,Culinary Canvas,2024-01-18,DELIVERY,358618903,2024-01-25,11.42,0.0
3e3d6405-7b31-4085-960d-e77bf29b8cd8,Doordash,sandbox_937750_dd,Culinary Cloud Cove,Culinary Canvas,2024-01-18,ADJUSTMENT,360043921,2024-02-01,3.99,0.0
3e3d6405-7b31-4085-960d-e77bf29b8cd8,Doordash,sandbox_937750_dd,Culinary Cloud Cove,Culinary Canvas,2024-01-18,ERROR_CHARGE_INACCURATE,358618903,2024-01-25,-3.99,0.0
3e48e796-76b5-47b7-a3b8-2d30f5504702,Doordash,sandbox_24580271_dd,Culinary Cloud,CulinaCraft,2024-01-15,DELIVERY,358393291,2024-01-25,17.45,0.0
3e48e796-76b5-47b7-a3b8-2d30f5504702,Doordash,sandbox_24580271_dd,Culinary Cloud,CulinaCraft,2024-01-15,ERROR_CHARGE_INACCURATE,358393291,2024-01-25,-6.47,0.0
3e547040-e962-3001-ad67-0882e813cece,Doordash,sandbox_24580271_dd,Culinary Cloud,CulinaCraft,2024-01-29,DELIVERY,361504345,2024-02-08,13.17,0.0
3e547040-e962-3001-ad67-0882e813cece,Doordash,sandbox_24580271_dd,Culinary Cloud,CulinaCraft,2024-01-29,ADJUSTMENT,361504345,2024-02-08,13.17,0.0
3e547040-e962-3001-ad67-0882e813cece,Doordash,sandbox_24580271_dd,Culinary Cloud,CulinaCraft,2024-01-29,ERROR_CHARGE_INACCURATE,361504345,2024-02-08,-13.17,0.0
3e6ebdcb-f67e-488c-b9fa-fd867d736eb6,Doordash,sandbox_937532_dd,Savory Haven,CulinaCraft,2024-02-11,CANCELLED_NOT_PAID,PENDING,,0.0,17.88
3e80d5b9-4c03-4f38-bb8d-776ba1b9a6c8,Doordash,sandbox_2412365_dd,Tasteful Tranquility,CulinaCraft,2024-01-17,ADJUSTMENT,358763872,2024-01-25,21.61,0.0
3e80d5b9-4c03-4f38-bb8d-776ba1b9a6c8,Doordash,sandbox_2412365_dd,Tasteful Tranquility,CulinaCraft,2024-01-17,ERROR_CHARGE_INACCURATE,358763872,2024-01-25,-8.39,0.0
3e80d5b9-4c03-4f38-bb8d-776ba1b9a6c8,Doordash,sandbox_2412365_dd,Tasteful Tranquility,CulinaCraft,2024-01-17,ERROR_CHARGE_INACCURATE,358763872,2024-01-25,-13.22,0.0
3e80d5b9-4c03-4f38-bb8d-776ba1b9a6c8,Doordash,sandbox_2412365_dd,Tasteful Tranquility,CulinaCraft,2024-01-17,DELIVERY,358763872,2024-01-25,21.61,0.0
3e8d76f4-09e9-460b-adc5-4492d448ce49,Doordash,sandbox_25911138_dd,Blissful Buffet,CulinaCraft,2024-01-21,CANCELLED_PAID,358701066,2024-01-25,16.66,0.0
3e8d76f4-09e9-460b-adc5-4492d448ce49,Doordash,sandbox_25911138_dd,Blissful Buffet,CulinaCraft,2024-01-21,ERROR_CHARGE_CANCELLED,358701066,2024-01-25,-16.66,0.0
3e8d9c0e-0bd6-3001-b235-01950b2b9044,Doordash,sandbox_2369577_dd,Culinary Cloud Cove,MunchMagnet Manor,2024-01-23,ADJUSTMENT,361740591,2024-02-08,4.58,0.0
3e8d9c0e-0bd6-3001-b235-01950b2b9044,Doordash,sandbox_2369577_dd,Culinary Cloud Cove,MunchMagnet Manor,2024-01-23,ERROR_CHARGE_INACCURATE,360082151,2024-02-01,-4.58,0.0
3e8d9c0e-0bd6-3001-b235-01950b2b9044,Doordash,sandbox_2369577_dd,Culinary Cloud Cove,MunchMagnet Manor,2024-01-23,DELIVERY,360082151,2024-02-01,14.68,0.0
3e9a37b7-0123-4e2c-86f7-7b876566a52f,Doordash,sandbox_25911138_dd,Blissful Buffet,CulinaCraft,2024-01-17,CANCELLED_NOT_PAID,PENDING,,0.0,10.64
3eda3b18-e9a7-48f2-aecb-d3eb82c3843e,Doordash,sandbox_926109_dd,Piquant Palette,TasteTrail Tavern,2024-01-19,ERROR_CHARGE_INACCURATE,358367424,2024-01-25,-38.98,0.0
3eda3b18-e9a7-48f2-aecb-d3eb82c3843e,Doordash,sandbox_926109_dd,Piquant Palette,TasteTrail Tavern,2024-01-19,DELIVERY,358367424,2024-01-25,38.98,0.0
3edaf66a-ddc1-4463-b96f-d4c82bfcda82,Doordash,sandbox_24202524_dd,Fireside Fandango,CulinaCraft,2024-02-01,ERROR_CHARGE_INACCURATE,361654278,2024-02-08,-4.78,0.0
3edaf66a-ddc1-4463-b96f-d4c82bfcda82,Doordash,sandbox_24202524_dd,Fireside Fandango,CulinaCraft,2024-02-01,DELIVERY,361654278,2024-02-08,27.55,0.0
3ee61b1f-5c85-47a2-b572-d40a59f740ec,Doordash,sandbox_906782_dd,Wholesome Waves Eatery,TasteTrail Tavern,2024-01-21,DELIVERY,358372819,2024-01-25,23.1,0.0
3ee61b1f-5c85-47a2-b572-d40a59f740ec,Doordash,sandbox_906782_dd,Wholesome Waves Eatery,TasteTrail Tavern,2024-01-21,ERROR_CHARGE_INACCURATE,358372819,2024-01-25,-5.1,0.0
3ee61b1f-5c85-47a2-b572-d40a59f740ec,Doordash,sandbox_906782_dd,Wholesome Waves Eatery,TasteTrail Tavern,2024-01-21,ADJUSTMENT,360285679,2024-02-01,5.1,0.0
3eeba520-75c2-4d53-84c0-c0975b09197b,Doordash,sandbox_918133_dd,Urban Umami,SipSculpture,2024-01-16,DELIVERY,PENDING,,17.69,0.0
3eeba520-75c2-4d53-84c0-c0975b09197b,Doordash,sandbox_918133_dd,Urban Umami,SipSculpture,2024-01-16,ERROR_CHARGE_INACCURATE,PENDING,,-5.62,0.0
3eeba520-75c2-4d53-84c0-c0975b09197b,Doordash,sandbox_918133_dd,Urban Umami,SipSculpture,2024-01-16,ADJUSTMENT,358436308,2024-01-25,5.62,0.0
3ef1bd67-7fb5-3001-acb8-8f204b088dff,Doordash,sandbox_906768_dd,Artisan Alchemy,ZestfulZenith,2024-02-06,CANCELLED_NOT_PAID,PENDING,,0.0,11.89
3efa0fa0-8fa1-4ee0-bdce-4cf1bd1f61e9,Doordash,sandbox_24202524_dd,Fireside Fandango,CulinaCraft,2024-02-03,ERROR_CHARGE_INACCURATE,361654278,2024-02-08,-7.99,0.0
3efa0fa0-8fa1-4ee0-bdce-4cf1bd1f61e9,Doordash,sandbox_24202524_dd,Fireside Fandango,CulinaCraft,2024-02-03,DELIVERY,361654278,2024-02-08,18.99,0.0
3f011cd5-75b8-4f91-9cba-009f28277f8f,Doordash,sandbox_24766870_dd,Euphoria Eats,CulinaCraft,2024-01-20,DELIVERY,358775145,2024-01-25,22.0,0.0
3f011cd5-75b8-4f91-9cba-009f28277f8f,Doordash,sandbox_24766870_dd,Euphoria Eats,CulinaCraft,2024-01-20,ERROR_CHARGE_INACCURATE,358775145,2024-01-25,-7.82,0.0
3f02aede-09d2-4d6e-9cf4-2e5a898fac02,Doordash,sandbox_2411099_dd,Rustic Roots Bistro,CulinaCraft,2024-02-09,ERROR_CHARGE_INACCURATE,PENDING,,-21.29,0.0
3f02aede-09d2-4d6e-9cf4-2e5a898fac02,Doordash,sandbox_2411099_dd,Rustic Roots Bistro,CulinaCraft,2024-02-09,DELIVERY,PENDING,,62.63,0.0
3f05df3b-21fa-3001-b5de-5d6a2ae761d2,Doordash,sandbox_921455_dd,Savvy Sips & Bites,Epicurean Echo,2024-01-27,ADJUSTMENT,361700991,2024-02-08,7.29,0.0
3f05df3b-21fa-3001-b5de-5d6a2ae761d2,Doordash,sandbox_921455_dd,Savvy Sips & Bites,Epicurean Echo,2024-01-27,DELIVERY,360229810,2024-02-01,20.11,0.0
3f05df3b-21fa-3001-b5de-5d6a2ae761d2,Doordash,sandbox_921455_dd,Savvy Sips & Bites,Epicurean Echo,2024-01-27,ERROR_CHARGE_INACCURATE,360229810,2024-02-01,-7.29,0.0
3f0cac5c-305b-4ac5-80a3-b9c9b9c2f6f2,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-25,ADJUSTMENT,361886135,2024-02-08,8.65,0.0
3f0cac5c-305b-4ac5-80a3-b9c9b9c2f6f2,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-25,ERROR_CHARGE_INACCURATE,360168023,2024-02-01,-8.65,0.0
3f0cac5c-305b-4ac5-80a3-b9c9b9c2f6f2,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-25,DELIVERY,360168023,2024-02-01,7.13,0.0
3f0d20a5-1121-3001-bb65-0d1ec47f3efb,Doordash,sandbox_2411099_dd,Rustic Roots Bistro,CulinaCraft,2024-02-06,DELIVERY,PENDING,,23.37,0.0
3f0d20a5-1121-3001-bb65-0d1ec47f3efb,Doordash,sandbox_2411099_dd,Rustic Roots Bistro,CulinaCraft,2024-02-06,ERROR_CHARGE_INACCURATE,PENDING,,-1.63,0.0
3f0f335c-bb4b-4cb2-a752-cc2dcb73ea51,Doordash,sandbox_23222452_dd,Infusion Inspiration,NoshNectar,2024-01-15,DELIVERY,358779299,2024-01-25,25.33,0.0
3f0f335c-bb4b-4cb2-a752-cc2dcb73ea51,Doordash,sandbox_23222452_dd,Infusion Inspiration,NoshNectar,2024-01-15,ADJUSTMENT,PENDING,,6.35,0.0
3f0f335c-bb4b-4cb2-a752-cc2dcb73ea51,Doordash,sandbox_23222452_dd,Infusion Inspiration,NoshNectar,2024-01-15,ERROR_CHARGE_INACCURATE,358779299,2024-01-25,-6.35,0.0
3f11ce80-aee8-3001-b394-0f2f168231dc,Doordash,sandbox_906760_dd,Culinary Canvas,NoshNectar,2024-02-07,ERROR_CHARGE_INACCURATE,PENDING,,-6.94,0.0
3f11ce80-aee8-3001-b394-0f2f168231dc,Doordash,sandbox_906760_dd,Culinary Canvas,NoshNectar,2024-02-07,DELIVERY,PENDING,,18.06,0.0
3f1ab6ee-93b0-4fd9-898b-0375cf66c637,Doordash,sandbox_1044363_dd,Blissful Bites Banquet,SavorSphere Soothe,2024-02-09,ERROR_CHARGE_INACCURATE,PENDING,,-12.68,0.0
3f1ab6ee-93b0-4fd9-898b-0375cf66c637,Doordash,sandbox_1044363_dd,Blissful Bites Banquet,SavorSphere Soothe,2024-02-09,DELIVERY,PENDING,,19.55,0.0
3f1b9d04-7f64-4d1f-91c6-11ae2a4eee9b,Doordash,sandbox_2485328_dd,Velvet Vines Venue,RelishRhapsody Rendezvous,2024-01-14,DELIVERY,357156358,2024-01-18,8.56,0.0
3f1b9d04-7f64-4d1f-91c6-11ae2a4eee9b,Doordash,sandbox_2485328_dd,Velvet Vines Venue,RelishRhapsody Rendezvous,2024-01-14,ERROR_CHARGE_INACCURATE,357156358,2024-01-18,-3.86,0.0
3f2ff3d8-62b8-44b2-b76a-294be449d311,Doordash,sandbox_1184943_dd,Urban Umami Oasis,SavorStreet Soothe Supper,2024-02-09,CANCELLED_NOT_PAID,PENDING,,0.0,13.28
3f40cea1-b7b6-3001-888e-76502a0134a6,Doordash,sandbox_23756053_dd,Delectable Delights Den,SavorStreet Soothe Supper Sanctuary,2024-01-18,ERROR_CHARGE_INACCURATE,358409047,2024-01-25,-9.03,0.0
3f40cea1-b7b6-3001-888e-76502a0134a6,Doordash,sandbox_23756053_dd,Delectable Delights Den,SavorStreet Soothe Supper Sanctuary,2024-01-18,DELIVERY,358409047,2024-01-25,11.14,0.0
3f46d23d-8a85-40d4-8bc1-70509cc6ba03,Doordash,sandbox_24580271_dd,Culinary Cloud,CulinaCraft,2024-01-29,DELIVERY,361504345,2024-02-08,38.17,0.0
3f46d23d-8a85-40d4-8bc1-70509cc6ba03,Doordash,sandbox_24580271_dd,Culinary Cloud,CulinaCraft,2024-01-29,ERROR_CHARGE_INACCURATE,361504345,2024-02-08,-1.11,0.0
3f46d23d-8a85-40d4-8bc1-70509cc6ba03,Doordash,sandbox_24580271_dd,Culinary Cloud,CulinaCraft,2024-01-29,ADJUSTMENT,361504345,2024-02-08,1.11,0.0
3f530c4b-847b-494b-a87c-bdaf9890082a,Doordash,sandbox_24895246_dd,Delish Dunes Diner,CulinaCraft,2024-01-18,DELIVERY,358735358,2024-01-25,32.22,0.0
3f530c4b-847b-494b-a87c-bdaf9890082a,Doordash,sandbox_24895246_dd,Delish Dunes Diner,CulinaCraft,2024-01-18,ERROR_CHARGE_INACCURATE,358735358,2024-01-25,-5.58,0.0
3f5482ba-a2be-3001-8f62-0af0551f46cd,Doordash,sandbox_24741475_dd,Posh Pantry Pavilion,CulinaCraft,2024-01-27,CANCELLED_NOT_PAID,PENDING,,0.0,13.2
3f608cd1-00df-3001-b31d-64d178551529,Doordash,sandbox_906760_dd,Culinary Canvas,NoshNectar,2024-02-04,ERROR_CHARGE_INACCURATE,361833880,2024-02-08,-2.9,0.0
3f608cd1-00df-3001-b31d-64d178551529,Doordash,sandbox_906760_dd,Culinary Canvas,NoshNectar,2024-02-04,DELIVERY,361833880,2024-02-08,16.15,0.0
3f639638-8859-43ff-ab45-cbded01a13b6,Doordash,sandbox_23467162_dd,Savvy Saffron,CulinaCraft,2024-01-21,ADJUSTMENT,360151051,2024-02-01,10.6,0.0
3f639638-8859-43ff-ab45-cbded01a13b6,Doordash,sandbox_23467162_dd,Savvy Saffron,CulinaCraft,2024-01-21,ERROR_CHARGE_INACCURATE,360151051,2024-02-01,-10.6,0.0
3f639638-8859-43ff-ab45-cbded01a13b6,Doordash,sandbox_23467162_dd,Savvy Saffron,CulinaCraft,2024-01-21,DELIVERY,358609924,2024-01-25,19.7,0.0
3f6fe827-4407-477d-8b8b-559e340faa9b,Doordash,sandbox_2412365_dd,Tasteful Tranquility,CulinaCraft,2024-02-03,ERROR_CHARGE_INACCURATE,361533026,2024-02-08,-4.78,0.0
3f6fe827-4407-477d-8b8b-559e340faa9b,Doordash,sandbox_2412365_dd,Tasteful Tranquility,CulinaCraft,2024-02-03,DELIVERY,361533026,2024-02-08,14.92,0.0
3f7bb72a-3a98-46a3-a044-9711e20fb938,Doordash,sandbox_911276_dd,Delectable Dunes Dining,SavorSphere Soothe,2024-01-18,DELIVERY,358603176,2024-01-25,83.83,0.0
3f7bb72a-3a98-46a3-a044-9711e20fb938,Doordash,sandbox_911276_dd,Delectable Dunes Dining,SavorSphere Soothe,2024-01-18,ERROR_CHARGE_INACCURATE,358603176,2024-01-25,-39.06,0.0
3f880902-0356-3001-bf8a-8455bc931963,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-30,DELIVERY,361886135,2024-02-08,17.12,0.0
3f880902-0356-3001-bf8a-8455bc931963,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-30,ERROR_CHARGE_INACCURATE,361886135,2024-02-08,-4.36,0.0
3f8a5c9b-a726-3001-a5ad-6c9124185c6e,Doordash,sandbox_25898404_dd,Tantalizing Tastes Tavern,CulinaCraft,2024-02-05,DELIVERY,PENDING,,19.04,0.0
3f8a5c9b-a726-3001-a5ad-6c9124185c6e,Doordash,sandbox_25898404_dd,Tantalizing Tastes Tavern,CulinaCraft,2024-02-05,ERROR_CHARGE_INACCURATE,PENDING,,-6.07,0.0
3f8e10c7-7d89-4660-8760-c756a3f2db77,Doordash,sandbox_2411099_dd,Rustic Roots Bistro,CulinaCraft,2024-01-14,DELIVERY,356841976,2024-01-18,17.28,0.0
3f8e10c7-7d89-4660-8760-c756a3f2db77,Doordash,sandbox_2411099_dd,Rustic Roots Bistro,CulinaCraft,2024-01-14,ERROR_CHARGE_INACCURATE,356841976,2024-01-18,-4.36,0.0
3f90ac7c-8abf-3001-a981-a3b6c8a46f44,Doordash,sandbox_906756_dd,Flavor Junction,NoshNectar,2024-02-03,DELIVERY,361689095,2024-02-08,13.94,0.0
3f90ac7c-8abf-3001-a981-a3b6c8a46f44,Doordash,sandbox_906756_dd,Flavor Junction,NoshNectar,2024-02-03,ERROR_CHARGE_INACCURATE,361689095,2024-02-08,-2.78,0.0
3facd881-46cb-44d7-bc88-b7e32d191311,Doordash,sandbox_2296982_dd,Culinary Cascade,CulinaCraft,2024-01-26,ERROR_CHARGE_INACCURATE,360155447,2024-02-01,-4.61,0.0
3facd881-46cb-44d7-bc88-b7e32d191311,Doordash,sandbox_2296982_dd,Culinary Cascade,CulinaCraft,2024-01-26,DELIVERY,360155447,2024-02-01,21.56,0.0
3facd881-46cb-44d7-bc88-b7e32d191311,Doordash,sandbox_2296982_dd,Culinary Cascade,CulinaCraft,2024-01-26,ADJUSTMENT,360155447,2024-02-01,4.61,0.0
3fae95d6-4a07-401e-8be1-34b500b6786f,Doordash,sandbox_25607001_dd,Enchanted Eats Emporium,CulinaCraft,2024-01-30,DELIVERY,361916976,2024-02-08,9.03,0.0
3fae95d6-4a07-401e-8be1-34b500b6786f,Doordash,sandbox_25607001_dd,Enchanted Eats Emporium,CulinaCraft,2024-01-30,ERROR_CHARGE_INACCURATE,361916976,2024-02-08,-12.52,0.0
3fae95d6-4a07-401e-8be1-34b500b6786f,Doordash,sandbox_25607001_dd,Enchanted Eats Emporium,CulinaCraft,2024-01-30,ADJUSTMENT,361916976,2024-02-08,12.52,0.0
3fb0b48b-945f-4cee-92d5-d2771d56b425,Doordash,sandbox_1272065_dd,Blissful Bites Bistro,SavorSphere Soothe,2024-01-21,DELIVERY,358639623,2024-01-25,65.69,0.0
3fb0b48b-945f-4cee-92d5-d2771d56b425,Doordash,sandbox_1272065_dd,Blissful Bites Bistro,SavorSphere Soothe,2024-01-21,ERROR_CHARGE_INACCURATE,358639623,2024-01-25,-44.12,0.0
3fb68676-dbe7-4ea3-bb75-3f1067212760,Doordash,sandbox_24450763_dd,Gourmet Grains Gazebo,SavorStreet Soothe Supper Sanctuary,2024-01-24,ERROR_CHARGE_CANCELLED,360118914,2024-02-01,-16.22,0.0
3fb68676-dbe7-4ea3-bb75-3f1067212760,Doordash,sandbox_24450763_dd,Gourmet Grains Gazebo,SavorStreet Soothe Supper Sanctuary,2024-01-24,CANCELLED_PAID,360118914,2024-02-01,16.22,0.0
3fb7aec9-d504-4a0c-b0e2-a336d8d4aa55,Doordash,sandbox_2412365_dd,Tasteful Tranquility,CulinaCraft,2024-02-03,ERROR_CHARGE_INACCURATE,361533026,2024-02-08,-5.07,0.0
3fb7aec9-d504-4a0c-b0e2-a336d8d4aa55,Doordash,sandbox_2412365_dd,Tasteful Tranquility,CulinaCraft,2024-02-03,DELIVERY,361533026,2024-02-08,22.07,0.0
3fbc9031-c110-3001-90c2-3525d8ed5bed,Doordash,sandbox_949747_dd,Blissful Bistro Buffet,EpicureEmpire,2024-02-03,DELIVERY,361405549,2024-02-07,39.68,0.0
3fbc9031-c110-3001-90c2-3525d8ed5bed,Doordash,sandbox_949747_dd,Blissful Bistro Buffet,EpicureEmpire,2024-02-03,ERROR_CHARGE_INACCURATE,361405549,2024-02-07,-14.55,0.0
3fc104d8-7b6e-4143-8a8c-6e592d8e6725,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-24,ERROR_CHARGE_INACCURATE,360168023,2024-02-01,-7.39,0.0
3fc104d8-7b6e-4143-8a8c-6e592d8e6725,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-24,DELIVERY,360168023,2024-02-01,11.37,0.0
3fd651e6-baed-46e0-8643-8512e8c79101,Doordash,sandbox_1044363_dd,Blissful Bites Banquet,SavorSphere Soothe,2024-01-30,ERROR_CHARGE_INACCURATE,361822181,2024-02-08,-4.54,0.0
3fd651e6-baed-46e0-8643-8512e8c79101,Doordash,sandbox_1044363_dd,Blissful Bites Banquet,SavorSphere Soothe,2024-01-30,DELIVERY,361822181,2024-02-08,30.56,0.0
3fdc6333-7d9f-4796-a3f1-f8a459241c6a,Doordash,sandbox_906749_dd,Culinary Carousel Cove,NoshNectar,2024-02-05,ERROR_CHARGE_INACCURATE,PENDING,,-4.66,0.0
3fdc6333-7d9f-4796-a3f1-f8a459241c6a,Doordash,sandbox_906749_dd,Culinary Carousel Cove,NoshNectar,2024-02-05,DELIVERY,PENDING,,23.19,0.0
3febd205-37ce-3001-90e7-02f36dec2436,Doordash,sandbox_2342500_dd,Tasty Tundra Tavern,SavorSphere Soothe,2024-02-05,ERROR_CHARGE_INACCURATE,PENDING,,-6.57,0.0
3febd205-37ce-3001-90e7-02f36dec2436,Doordash,sandbox_2342500_dd,Tasty Tundra Tavern,SavorSphere Soothe,2024-02-05,DELIVERY,PENDING,,34.18,0.0
3ff42734-fafa-41c6-8274-b6bb3e61bf4e,Doordash,sandbox_24450763_dd,Gourmet Grains Gazebo,SavorStreet Soothe Supper Sanctuary,2024-01-23,ERROR_CHARGE_INACCURATE,360118914,2024-02-01,-10.0,0.0
3ff42734-fafa-41c6-8274-b6bb3e61bf4e,Doordash,sandbox_24450763_dd,Gourmet Grains Gazebo,SavorStreet Soothe Supper Sanctuary,2024-01-23,ADJUSTMENT,360118914,2024-02-01,10.0,0.0
3ff42734-fafa-41c6-8274-b6bb3e61bf4e,Doordash,sandbox_24450763_dd,Gourmet Grains Gazebo,SavorStreet Soothe Supper Sanctuary,2024-01-23,DELIVERY,360118914,2024-02-01,37.26,0.0
3ffeef29-e744-3001-8895-78f62d6ca0fc,Doordash,sandbox_906766_dd,Fusion Feast Hub,EpicureanEcho Eatery,2024-02-03,DELIVERY,361413849,2024-02-07,37.01,0.0
3ffeef29-e744-3001-8895-78f62d6ca0fc,Doordash,sandbox_906766_dd,Fusion Feast Hub,EpicureanEcho Eatery,2024-02-03,ERROR_CHARGE_INACCURATE,361413849,2024-02-07,-37.01,0.0
401bc29d-bc21-4423-89e2-5f13ac430f68,Doordash,sandbox_282639_dd,Culinary Cloud Cove,ZestQuest,2024-02-09,ERROR_CHARGE_INACCURATE,PENDING,,-5.78,0.0
401bc29d-bc21-4423-89e2-5f13ac430f68,Doordash,sandbox_282639_dd,Culinary Cloud Cove,ZestQuest,2024-02-09,DELIVERY,PENDING,,34.26,0.0
402ab584-5f1e-49dd-8bff-4ef05d73f2c8,Doordash,sandbox_906760_dd,Culinary Canvas,NoshNectar,2024-02-07,ERROR_CHARGE_INACCURATE,PENDING,,-7.92,0.0
402ab584-5f1e-49dd-8bff-4ef05d73f2c8,Doordash,sandbox_906760_dd,Culinary Canvas,NoshNectar,2024-02-07,DELIVERY,PENDING,,11.92,0.0
402f4755-a1e7-416b-beaf-8f4d0ee1c224,Doordash,sandbox_24895246_dd,Delish Dunes Diner,CulinaCraft,2024-02-11,CANCELLED_NOT_PAID,PENDING,,0.0,28.0
4034060a-f828-487c-826d-3c10f87e0162,Doordash,sandbox_24997626_dd,Culinary Carousel,CulinaCraft,2024-01-20,CANCELLED_PAID,358508752,2024-01-25,13.93,0.0
4034060a-f828-487c-826d-3c10f87e0162,Doordash,sandbox_24997626_dd,Culinary Carousel,CulinaCraft,2024-01-20,ERROR_CHARGE_CANCELLED,358508752,2024-01-25,-13.93,0.0
40606715-cef4-43c0-bc54-1b6b7e4290be,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-15,DELIVERY,358772556,2024-01-25,16.98,0.0
40606715-cef4-43c0-bc54-1b6b7e4290be,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-15,ERROR_CHARGE_INACCURATE,358772556,2024-01-25,-13.49,0.0
40606715-cef4-43c0-bc54-1b6b7e4290be,Doordash,sandbox_1037931_dd,Palette Pavilion,ZingZoom Zestra Zone,2024-01-15,ADJUSTMENT,360168023,2024-02-01,13.49,0.0
407b56e0-3491-3001-ade8-d65aaf357f8e,Doordash,sandbox_24235156_dd,Indulge Inn,SipSavor,2024-02-06,ERROR_CHARGE_INACCURATE,PENDING,,-19.07,0.0
407b56e0-3491-3001-ade8-d65aaf357f8e,Doordash,sandbox_24235156_dd,Indulge Inn,SipSavor,2024-02-06,DELIVERY,PENDING,,18.98,0.0
4090d3bc-3061-448e-a277-93d00e9d49c7,Doordash,sandbox_25072244_dd,Sizzle & Serenade,BiteBoulevard,2024-02-09,DELIVERY,PENDING,,18.64,0.0
4090d3bc-3061-448e-a277-93d00e9d49c7,Doordash,sandbox_25072244_dd,Sizzle & Serenade,BiteBoulevard,2024-02-09,ERROR_CHARGE_INACCURATE,PENDING,,-13.36,0.0
409c5153-ee09-470a-97a2-bcab9e8a877a,Doordash,sandbox_2552088_dd,Piquant Panorama,CulinaCraft,2024-01-31,DELIVERY,361939329,2024-02-08,30.18,0.0
409c5153-ee09-470a-97a2-bcab9e8a877a,Doordash,sandbox_2552088_dd,Piquant Panorama,CulinaCraft,2024-01-31,ERROR_CHARGE_INACCURATE,361939329,2024-02-08,-8.39,0.0
40ae7f9c-69f5-42ae-8035-ec7e5a4b5569,Doordash,sandbox_906761_dd,Wholesome Whistlestop,NoshNectar,2024-01-20,DELIVERY,358464263,2024-01-25,44.2,0.0
40ae7f9c-69f5-42ae-8035-ec7e5a4b5569,Doordash,sandbox_906761_dd,Wholesome Whistlestop,NoshNectar,2024-01-20,ADJUSTMENT,359956346,2024-02-01,16.78,0.0
